Date,Open,High,Low,Close,Volume,Adj Close
1997-04-29,981.91,986.52,981.62,986.49,000,986.49
1997-04-28,972.82,975.43,967.94,973.24,000,973.24
1997-04-25,982.47,982.47,970.70,971.06,000,971.06
1997-04-24,987.50,991.06,982.43,983.07,000,983.07
1997-04-23,979.74,984.27,979.00,980.56,000,980.56
1997-04-22,975.77,977.33,966.09,977.32,000,977.32
1997-04-21,996.26,996.43,974.37,974.52,000,974.52
1997-04-18,1006.34,1006.56,994.80,995.85,000,995.85
1997-04-17,998.70,1004.54,997.56,999.52,000,999.52
1997-04-16,999.16,1002.53,993.11,996.78,000,996.78
1997-04-15,1005.29,1009.92,998.62,1000.47,000,1000.47
1997-04-14,1002.14,1002.33,991.56,999.67,000,999.67
1997-04-11,1015.87,1015.87,1002.26,1002.26,000,1002.26
1997-04-10,1028.57,1028.70,1021.83,1021.86,000,1021.86
1997-04-09,1034.28,1036.41,1027.16,1029.13,000,1029.13
1997-04-08,1031.29,1032.61,1025.97,1030.28,000,1030.28
1997-04-07,1025.70,1032.09,1025.70,1031.26,000,1031.26
1997-04-04,998.04,1019.96,995.46,1019.96,000,1019.96
1997-04-03,997.27,1000.84,992.95,1000.83,000,1000.83
1997-04-02,1010.88,1010.88,995.40,997.71,000,997.71
1997-04-01,1013.35,1016.11,1004.73,1010.52,000,1010.52
1997-03-31,1037.74,1037.74,1016.48,1017.99,000,1017.99
1997-03-27,1058.42,1059.65,1035.36,1038.22,000,1038.22
1997-03-26,1048.62,1056.14,1048.39,1055.70,000,1055.70
1997-03-25,1046.11,1049.05,1043.03,1046.44,000,1046.44
1997-03-24,1051.71,1051.71,1038.10,1043.31,000,1043.31
1997-03-21,1055.61,1058.07,1052.15,1052.39,000,1052.39
1997-03-20,1048.60,1055.42,1041.37,1054.06,000,1054.06
1997-03-19,1060.98,1060.98,1044.53,1046.79,000,1046.79
1997-03-18,1073.86,1074.77,1060.90,1062.22,000,1062.22
1997-03-17,1085.72,1085.72,1066.56,1072.20,000,1072.20
1997-03-14,1087.30,1091.63,1085.66,1086.80,000,1086.80
1997-03-13,1096.11,1096.99,1083.44,1084.43,000,1084.43
1997-03-12,1106.02,1106.02,1094.46,1096.65,000,1096.65
1997-03-11,1111.33,1111.79,1104.20,1105.88,000,1105.88
1997-03-10,1109.10,1110.97,1105.24,1110.60,000,1110.60
1997-03-07,1109.53,1112.98,1106.58,1107.62,000,1107.62
1997-03-06,1112.74,1113.98,1106.62,1106.63,000,1106.63
1997-03-05,1101.64,1110.33,1101.64,1110.13,000,1110.13
1997-03-04,1098.37,1104.24,1098.03,1100.54,000,1100.54
1997-03-03,1095.13,1095.21,1090.54,1094.20,000,1094.20
1997-02-28,1100.59,1100.59,1089.68,1096.56,000,1096.56
1997-02-27,1116.31,1119.01,1100.83,1101.32,000,1101.32
1997-02-26,1126.40,1127.76,1111.20,1116.04,000,1116.04
1997-02-25,1124.52,1128.20,1122.02,1124.24,000,1124.24
1997-02-24,1116.38,1121.66,1114.00,1121.65,000,1121.65
1997-02-21,1126.90,1128.31,1117.50,1118.11,000,1118.11
1997-02-20,1138.51,1139.07,1126.60,1128.15,000,1128.15
1997-02-19,1144.95,1145.11,1138.65,1140.02,000,1140.02
1997-02-18,1149.25,1150.28,1140.72,1144.18,000,1144.18
1997-02-14,1149.19,1150.22,1143.89,1147.08,000,1147.08
1997-02-13,1140.10,1148.91,1140.10,1148.88,000,1148.88
1997-02-12,1124.37,1137.10,1123.78,1137.09,000,1137.09
1997-02-11,1126.08,1127.26,1113.70,1117.81,000,1117.81
1997-02-10,1142.28,1142.90,1123.06,1123.06,000,1123.06
1997-02-07,1140.06,1144.61,1136.32,1140.87,000,1140.87
1997-02-06,1137.15,1138.41,1132.53,1135.71,000,1135.71
1997-02-05,1149.57,1150.56,1130.63,1134.70,000,1134.70
1997-02-04,1155.19,1155.46,1143.36,1148.09,000,1148.09
1997-02-03,1160.26,1160.43,1152.15,1154.13,000,1154.13
1997-01-31,1152.75,1159.02,1152.75,1159.01,000,1159.01
1997-01-30,1147.44,1150.89,1144.48,1150.87,000,1150.87
1997-01-29,1149.07,1149.92,1142.04,1143.80,000,1143.80
1997-01-28,1152.59,1158.16,1145.40,1147.40,000,1147.40
1997-01-27,1157.92,1159.25,1145.03,1145.96,000,1145.96
1997-01-24,1167.12,1167.26,1152.53,1155.94,000,1155.94
1997-01-23,1172.60,1180.98,1168.28,1168.36,000,1168.36
1997-01-22,1168.83,1169.95,1164.96,1169.95,000,1169.95
1997-01-21,1161.07,1167.69,1159.14,1167.64,000,1167.64
1997-01-20,1156.44,1162.26,1154.66,1162.06,000,1162.06
1997-01-17,1150.47,1155.58,1149.91,1155.11,000,1155.11
1997-01-16,1146.77,1151.50,1146.77,1149.81,000,1149.81
1997-01-15,1150.13,1150.13,1144.01,1144.02,000,1144.02
1997-01-14,1144.94,1149.69,1144.07,1149.69,000,1149.69
1997-01-13,1143.48,1146.85,1140.18,1141.02,000,1141.02
1997-01-10,1131.30,1141.89,1125.80,1141.81,000,1141.81
1997-01-09,1134.03,1139.59,1134.03,1139.23,000,1139.23
1997-01-08,1134.00,1136.29,1130.97,1131.90,000,1131.90
1997-01-07,1125.69,1133.28,1122.20,1133.28,000,1133.28
1997-01-06,1120.19,1128.09,1120.11,1124.54,000,1124.54
1997-01-03,1102.65,1117.03,1102.65,1117.03,000,1117.03
1997-01-02,1109.14,1109.36,1093.85,1098.88,000,1098.88
1996-12-31,1101.98,1109.99,1098.37,1109.63,000,1109.63
1996-12-30,1101.38,1103.61,1100.38,1101.64,000,1101.64
1996-12-27,1101.07,1102.43,1098.58,1100.33,000,1100.33
1996-12-26,1097.62,1099.98,1096.35,1099.98,000,1099.98
1996-12-24,1094.25,1096.86,1093.65,1096.85,000,1096.85
1996-12-23,1101.83,1101.83,1093.09,1093.88,000,1093.88
1996-12-20,1110.19,1111.56,1099.03,1100.24,000,1100.24
1996-12-19,1103.64,1106.53,1098.86,1105.88,000,1105.88
1996-12-18,1092.55,1100.05,1092.55,1100.04,000,1100.04
1996-12-17,1084.37,1088.82,1080.25,1088.70,000,1088.70
1996-12-16,1107.02,1108.87,1087.67,1089.16,000,1089.16
1996-12-13,1107.65,1107.88,1101.16,1104.30,000,1104.30
1996-12-12,1123.01,1125.96,1111.20,1111.24,000,1111.24
1996-12-11,1120.42,1120.54,1108.96,1117.59,000,1117.59
1996-12-10,1136.83,1140.80,1129.76,1129.76,000,1129.76
1996-12-09,1121.82,1134.19,1121.82,1134.14,000,1134.14
1996-12-06,1110.00,1120.65,1091.42,1117.93,000,1117.93
1996-12-05,1125.23,1129.41,1124.48,1128.70,000,1128.70
1996-12-04,1125.41,1128.33,1118.27,1124.17,000,1124.17
1996-12-03,1121.66,1130.63,1121.66,1125.37,000,1125.37
1996-12-02,1118.11,1118.67,1113.13,1118.66,000,1118.66
1996-11-29,1110.54,1116.55,1110.54,1115.91,000,1115.91
1996-11-27,1105.80,1110.14,1103.73,1110.06,000,1110.06
1996-11-26,1109.06,1110.05,1100.13,1105.70,000,1105.70
1996-11-25,1105.66,1111.26,1104.56,1108.22,000,1108.22
1996-11-22,1094.78,1104.10,1094.78,1104.04,000,1104.04
1996-11-21,1096.00,1097.11,1089.41,1090.44,000,1090.44
1996-11-20,1098.52,1098.69,1094.25,1094.75,000,1094.75
1996-11-19,1095.42,1096.77,1093.27,1096.77,000,1096.77
1996-11-18,1103.10,1103.29,1093.92,1096.00,000,1096.00
1996-11-15,1108.50,1109.88,1100.26,1102.38,000,1102.38
1996-11-14,1099.05,1106.77,1097.96,1106.72,000,1106.72
1996-11-13,1099.46,1100.58,1096.90,1099.17,000,1099.17
1996-11-12,1103.48,1105.18,1097.79,1098.19,000,1098.19
1996-11-11,1095.12,1100.49,1094.30,1100.49,000,1100.49
1996-11-08,1092.26,1094.12,1089.55,1094.12,000,1094.12
1996-11-07,1083.01,1091.70,1082.42,1091.69,000,1091.69
1996-11-06,1073.34,1083.28,1072.41,1083.28,000,1083.28
1996-11-05,1069.92,1073.19,1069.59,1071.39,000,1071.39
1996-11-04,1073.41,1073.83,1066.82,1068.07,000,1068.07
1996-11-01,1077.83,1078.52,1071.79,1072.66,000,1072.66
1996-10-31,1069.89,1076.64,1069.01,1076.64,000,1076.64
1996-10-30,1070.21,1070.76,1065.82,1068.03,000,1068.03
1996-10-29,1080.63,1082.59,1068.19,1068.33,000,1068.33
1996-10-28,1087.81,1090.04,1078.65,1078.65,000,1078.65
1996-10-25,1090.98,1091.60,1086.63,1086.64,000,1086.64
1996-10-24,1093.47,1095.54,1090.84,1091.54,000,1091.54
1996-10-23,1091.21,1092.82,1084.88,1092.32,000,1092.32
1996-10-22,1105.41,1105.41,1088.44,1092.07,000,1092.07
1996-10-21,1103.14,1118.72,1101.71,1107.91,000,1107.91
1996-10-18,1105.40,1105.53,1100.67,1102.92,000,1102.92
1996-10-17,1109.92,1111.16,1103.22,1103.22,000,1103.22
1996-10-16,1114.28,1114.28,1104.63,1108.61,000,1108.61
1996-10-15,1119.34,1121.87,1109.44,1113.96,000,1113.96
1996-10-14,1109.57,1114.69,1108.96,1114.69,000,1114.69
1996-10-11,1106.57,1108.92,1104.76,1107.50,000,1107.50
1996-10-10,1104.44,1107.45,1100.59,1103.88,000,1103.88
1996-10-09,1111.10,1113.63,1103.72,1105.70,000,1105.70
1996-10-08,1113.82,1117.00,1105.89,1105.90,000,1105.90
1996-10-07,1113.31,1116.06,1111.50,1112.90,000,1112.90
1996-10-04,1111.88,1115.25,1111.88,1113.93,000,1113.93
1996-10-03,1109.00,1110.33,1106.64,1107.03,000,1107.03
1996-10-02,1100.87,1108.68,1100.87,1108.66,000,1108.66
1996-10-01,1104.91,1105.19,1095.69,1099.02,000,1099.02
1996-09-30,1107.13,1111.87,1106.45,1107.66,000,1107.66
1996-09-27,1106.31,1108.13,1105.45,1107.54,000,1107.54
1996-09-26,1102.00,1109.26,1099.10,1104.77,000,1104.77
1996-09-25,1094.47,1099.09,1093.45,1099.09,000,1099.09
1996-09-24,1089.02,1096.69,1088.80,1092.89,000,1092.89
1996-09-23,1094.06,1094.06,1086.35,1088.95,000,1088.95
1996-09-20,1091.38,1097.06,1089.95,1095.44,000,1095.44
1996-09-19,1083.72,1090.81,1083.34,1090.00,000,1090.00
1996-09-18,1086.26,1087.00,1082.45,1084.43,000,1084.43
1996-09-17,1088.56,1089.97,1080.87,1087.92,000,1087.92
1996-09-16,1080.69,1088.05,1079.59,1084.88,000,1084.88
1996-09-13,1071.64,1080.04,1071.64,1080.00,000,1080.00
1996-09-12,1058.70,1065.65,1058.70,1065.61,000,1065.61
1996-09-11,1050.16,1057.32,1049.16,1056.97,000,1056.97
1996-09-10,1053.04,1054.60,1050.08,1052.54,000,1052.54
1996-09-09,1047.35,1056.84,1047.20,1052.34,000,1052.34
1996-09-06,1035.42,1046.90,1035.42,1046.07,000,1046.07
1996-09-05,1046.34,1046.34,1034.04,1034.04,000,1034.04
1996-09-04,1048.22,1050.11,1046.00,1049.52,000,1049.52
1996-09-03,1043.39,1047.62,1034.48,1047.61,000,1047.61
1996-08-30,1053.00,1054.04,1046.40,1050.92,000,1050.92
1996-08-29,1057.78,1058.79,1051.62,1052.30,000,1052.30
1996-08-28,1051.43,1058.47,1051.43,1058.41,000,1058.41
1996-08-27,1042.32,1050.83,1042.32,1050.78,000,1050.78
1996-08-26,1042.92,1043.93,1038.15,1039.65,000,1039.65
1996-08-23,1039.89,1043.47,1038.10,1042.48,000,1042.48
1996-08-22,1027.52,1039.92,1027.52,1039.90,000,1039.90
1996-08-21,1024.69,1025.45,1020.34,1025.42,000,1025.42
1996-08-20,1029.72,1030.30,1025.07,1025.08,000,1025.08
1996-08-19,1032.15,1033.04,1027.40,1028.90,000,1028.90
1996-08-16,1030.26,1032.99,1030.26,1031.78,000,1031.78
1996-08-15,1027.82,1030.01,1024.24,1029.39,000,1029.39
1996-08-14,1022.17,1027.92,1021.88,1027.83,000,1027.83
1996-08-13,1030.61,1030.61,1019.90,1021.01,000,1021.01
1996-08-12,1031.40,1032.26,1026.31,1032.26,000,1032.26
1996-08-09,1032.32,1035.22,1029.74,1030.96,000,1030.96
1996-08-08,1035.91,1037.07,1033.02,1034.38,000,1034.38
1996-08-07,1030.95,1037.12,1028.65,1037.07,000,1037.07
1996-08-06,1021.18,1027.04,1016.75,1027.04,000,1027.04
1996-08-05,1027.71,1029.10,1021.85,1022.27,000,1022.27
1996-08-02,1008.95,1024.33,1008.95,1023.81,000,1023.81
1996-08-01,987.48,1000.75,987.27,1000.72,000,1000.72
1996-07-31,981.48,987.08,980.68,987.06,000,987.06
1996-07-30,984.38,987.63,976.49,981.02,000,981.02
1996-07-29,991.16,991.43,980.27,980.42,000,980.42
1996-07-26,979.14,990.76,979.14,990.71,000,990.71
1996-07-25,964.07,975.94,964.07,975.92,000,975.92
1996-07-24,958.94,965.51,942.47,960.06,000,960.06
1996-07-23,1003.49,1005.18,972.61,973.52,000,973.52
1996-07-22,1014.63,1014.63,999.71,1000.95,000,1000.95
1996-07-19,1024.48,1024.48,1011.45,1015.55,000,1015.55
1996-07-18,1009.39,1025.56,1006.32,1025.56,000,1025.56
1996-07-17,980.56,1003.12,980.56,1003.11,000,1003.11
1996-07-16,978.76,984.74,932.09,968.45,000,968.45
1996-07-15,1025.11,1025.16,1022.86,1023.73,000,1023.73
1996-07-12,1034.46,1035.91,1020.48,1025.26,000,1025.26
1996-07-11,1061.15,1061.15,1060.63,1060.82,000,1060.82
1996-07-10,1081.15,1081.15,1059.45,1065.00,000,1065.00
1996-07-09,1079.83,1082.60,1079.01,1081.46,000,1081.46
1996-07-08,1085.08,1086.91,1075.98,1075.99,000,1075.99
1996-07-05,1098.28,1098.28,1086.05,1086.33,000,1086.33
1996-07-03,1116.76,1116.76,1105.74,1105.74,000,1105.74
1996-07-02,1119.87,1120.17,1114.50,1115.82,000,1115.82
1996-07-01,1111.46,1120.19,1111.46,1119.92,000,1119.92
1996-06-28,1093.53,1110.44,1093.53,1110.42,000,1110.42
1996-06-27,1076.62,1088.70,1073.71,1087.98,000,1087.98
1996-06-26,1096.53,1096.76,1074.34,1076.46,000,1076.46
1996-06-25,1111.20,1111.64,1098.68,1099.00,000,1099.00
1996-06-24,1103.42,1109.75,1102.47,1108.32,000,1108.32
1996-06-21,1099.90,1102.94,1099.25,1100.55,000,1100.55
1996-06-20,1110.59,1111.27,1084.82,1095.02,000,1095.02
1996-06-19,1115.71,1116.66,1106.99,1108.66,000,1108.66
1996-06-18,1140.02,1140.02,1113.11,1113.54,000,1113.54
1996-06-17,1148.82,1151.63,1140.46,1140.52,000,1140.52
1996-06-14,1156.37,1157.23,1146.96,1146.96,000,1146.96
1996-06-13,1164.46,1165.83,1152.54,1156.23,000,1156.23
1996-06-12,1164.05,1168.18,1162.75,1163.87,000,1163.87
1996-06-11,1165.87,1167.68,1160.25,1160.39,000,1160.39
1996-06-10,1163.51,1164.93,1161.33,1162.67,000,1162.67
1996-06-07,1158.56,1161.47,1139.69,1161.45,000,1161.45
1996-06-06,1183.91,1186.56,1166.77,1166.78,000,1166.78
1996-06-05,1180.54,1183.28,1179.63,1182.51,000,1182.51
1996-06-04,1179.27,1182.81,1178.13,1180.85,000,1180.85
1996-06-03,1183.33,1183.33,1176.66,1177.21,000,1177.21
1996-05-31,1179.62,1183.79,1175.58,1183.78,000,1183.78
1996-05-30,1169.01,1176.86,1165.36,1175.86,000,1175.86
1996-05-29,1176.80,1177.78,1164.25,1167.55,000,1167.55
1996-05-28,1191.73,1193.47,1176.44,1176.69,000,1176.69
1996-05-24,1192.03,1195.14,1190.24,1191.16,000,1191.16
1996-05-23,1194.36,1194.58,1188.49,1191.29,000,1191.29
1996-05-22,1187.54,1193.13,1185.82,1193.13,000,1193.13
1996-05-21,1188.78,1194.11,1186.42,1186.43,000,1186.43
1996-05-20,1180.40,1186.98,1180.12,1186.95,000,1186.95
1996-05-17,1174.86,1177.88,1174.16,1177.41,000,1177.41
1996-05-16,1165.71,1173.32,1161.78,1173.32,000,1173.32
1996-05-15,1169.03,1174.57,1167.71,1168.64,000,1168.64
1996-05-14,1160.20,1168.65,1160.20,1168.65,000,1168.65
1996-05-13,1141.00,1157.16,1140.63,1157.14,000,1157.14
1996-05-10,1127.21,1138.46,1127.21,1138.43,000,1138.43
1996-05-09,1117.17,1124.85,1117.09,1124.04,000,1124.04
1996-05-08,1116.41,1116.41,1099.93,1115.24,000,1115.24
1996-05-07,1121.82,1122.98,1116.17,1116.98,000,1116.98
1996-05-06,1120.05,1122.83,1112.60,1120.15,000,1120.15
1996-05-03,1114.38,1122.81,1114.38,1118.30,000,1118.30
1996-05-02,1127.36,1127.36,1109.93,1109.94,000,1109.94
1996-05-01,1119.19,1126.55,1119.11,1126.37,000,1126.37
1996-04-30,1118.27,1119.63,1114.60,1118.84,000,1118.84
1996-04-29,1114.56,1117.76,1111.76,1116.76,000,1116.76
1996-04-26,1112.24,1116.32,1110.40,1115.06,000,1115.06
1996-04-25,1102.77,1111.11,1102.07,1111.06,000,1111.06
1996-04-24,1096.62,1101.27,1096.39,1101.25,000,1101.25
1996-04-23,1079.38,1092.97,1078.96,1092.96,000,1092.96
1996-04-22,1069.27,1077.24,1069.27,1077.19,000,1077.19
1996-04-19,1065.20,1066.33,1063.65,1065.08,000,1065.08
1996-04-18,1053.54,1061.49,1053.54,1061.48,000,1061.48
1996-04-17,1053.26,1054.98,1047.92,1050.59,000,1050.59
1996-04-16,1047.11,1053.50,1047.11,1053.31,000,1053.31
1996-04-15,1038.32,1044.48,1037.82,1044.01,000,1044.01
1996-04-12,1030.82,1036.53,1030.49,1035.97,000,1035.97
1996-04-11,1036.49,1038.67,1026.53,1029.47,000,1029.47
1996-04-10,1040.17,1046.62,1036.49,1036.74,000,1036.74
1996-04-09,1037.70,1042.34,1037.61,1040.67,000,1040.67
1996-04-08,1032.64,1034.53,1020.49,1033.79,000,1033.79
1996-04-04,1039.69,1042.93,1038.89,1042.45,000,1042.45
1996-04-03,1033.01,1039.87,1031.65,1039.79,000,1039.79
1996-04-02,1030.61,1034.28,1030.06,1033.74,000,1033.74
1996-04-01,1030.22,1031.83,1028.15,1029.59,000,1029.59
1996-03-29,1018.79,1027.03,1018.79,1024.81,000,1024.81
1996-03-28,1013.92,1017.13,1012.21,1016.38,000,1016.38
1996-03-27,1011.92,1017.96,1011.92,1015.19,000,1015.19
1996-03-26,1009.72,1011.49,1005.99,1010.65,000,1010.65
1996-03-25,1023.71,1025.64,1009.82,1010.09,000,1010.09
1996-03-22,1020.62,1023.07,1017.88,1022.98,000,1022.98
1996-03-21,1018.82,1021.86,1017.53,1019.66,000,1019.66
1996-03-20,1022.20,1023.62,1014.14,1017.92,000,1017.92
1996-03-19,1028.46,1030.80,1022.99,1023.19,000,1023.19
1996-03-18,1015.33,1026.48,1015.33,1026.46,000,1026.46
1996-03-15,1009.16,1013.92,1006.95,1013.18,000,1013.18
1996-03-14,1002.66,1009.62,1002.66,1008.44,000,1008.44
1996-03-13,994.76,1002.83,993.89,1002.15,000,1002.15
1996-03-12,996.53,996.64,985.19,990.98,000,990.98
1996-03-11,983.97,997.36,982.70,997.27,000,997.27
1996-03-08,1000.59,1000.59,979.58,983.78,000,983.78
1996-03-07,1008.34,1011.36,1006.84,1008.77,000,1008.77
1996-03-06,1007.25,1009.64,1006.28,1008.19,000,1008.19
1996-03-05,1001.93,1007.41,1001.03,1007.40,000,1007.40
1996-03-04,1002.48,1005.70,999.61,1002.15,000,1002.15
1996-03-01,1006.18,1007.93,997.74,1000.43,000,1000.43
1996-02-29,1007.25,1009.50,1004.12,1006.23,000,1006.23
1996-02-28,1010.72,1015.33,1010.14,1010.86,000,1010.86
1996-02-27,1013.12,1014.37,1006.68,1007.57,000,1007.57
1996-02-26,1015.55,1018.06,1011.35,1013.49,000,1013.49
1996-02-23,1015.40,1018.21,1009.57,1016.24,000,1016.24
1996-02-22,1001.96,1015.45,1001.96,1015.15,000,1015.15
1996-02-21,989.62,999.13,989.62,999.13,000,999.13
1996-02-20,993.21,993.21,986.56,988.13,000,988.13
1996-02-16,997.65,998.30,992.32,998.26,000,998.26
1996-02-15,993.74,997.75,992.89,997.17,000,997.17
1996-02-14,993.92,997.91,990.55,993.24,000,993.24
1996-02-13,990.84,996.61,986.02,991.08,000,991.08
1996-02-12,997.43,1000.47,997.42,998.65,000,998.65
1996-02-09,996.00,999.73,992.77,996.97,000,996.97
1996-02-08,988.89,996.13,986.20,996.12,000,996.12
1996-02-07,993.77,994.67,986.92,989.04,000,989.04
1996-02-06,990.82,995.00,990.24,992.87,000,992.87
1996-02-05,984.57,989.66,982.67,989.66,000,989.66
1996-02-02,981.25,986.97,981.25,983.36,000,983.36
1996-02-01,968.95,979.10,968.95,979.09,000,979.09
1996-01-31,964.99,969.57,961.31,969.55,000,969.55
1996-01-30,957.62,965.20,957.62,964.86,000,964.86
1996-01-29,954.97,957.12,953.23,955.44,000,955.44
1996-01-26,950.58,954.13,948.15,953.91,000,953.91
1996-01-25,955.08,956.08,949.92,950.79,000,950.79
1996-01-24,943.82,954.78,943.82,954.77,000,954.77
1996-01-23,939.19,941.25,938.29,940.83,000,940.83
1996-01-22,929.17,937.37,929.17,937.31,000,937.31
1996-01-19,922.59,928.42,922.07,927.12,000,927.12
1996-01-18,917.60,920.78,915.17,920.77,000,920.77
1996-01-17,905.60,918.34,904.52,913.68,000,913.68
1996-01-16,912.33,913.19,896.46,909.10,000,909.10
1996-01-15,925.50,925.93,908.41,908.41,000,908.41
1996-01-12,928.28,930.07,920.37,924.09,000,924.09
1996-01-11,918.37,925.70,917.85,925.70,000,925.70
1996-01-10,914.47,921.59,909.42,911.42,000,911.42
1996-01-09,947.70,947.77,919.63,920.42,000,920.42
1996-01-08,950.21,950.87,947.15,948.68,000,948.68
1996-01-05,939.18,949.95,935.79,949.94,000,949.94
1996-01-04,958.15,959.04,938.89,943.89,000,943.89
1996-01-03,967.10,968.26,958.37,958.95,000,958.95
1996-01-02,965.22,969.06,961.74,968.55,000,968.55
1995-12-29,953.90,965.19,952.42,964.68,000,964.68
1995-12-28,953.31,955.26,949.86,954.20,000,954.20
1995-12-27,953.80,955.81,952.51,955.33,000,955.33
1995-12-26,950.84,953.42,949.90,953.40,000,953.40
1995-12-22,946.62,950.48,946.62,950.48,000,950.48
1995-12-21,936.06,945.55,935.71,945.55,000,945.55
1995-12-20,934.19,938.20,932.70,933.80,000,933.80
1995-12-19,915.99,929.75,915.02,929.73,000,929.73
1995-12-18,939.79,939.79,914.23,915.19,000,915.19
1995-12-15,951.50,952.65,940.18,941.24,000,941.24
1995-12-14,961.32,962.23,950.78,950.80,000,950.80
1995-12-13,957.74,961.40,957.50,961.19,000,961.19
1995-12-12,963.00,963.18,955.59,955.68,000,955.68
1995-12-11,964.13,965.08,962.09,962.88,000,962.88
1995-12-08,961.35,963.31,957.28,963.29,000,963.29
1995-12-07,967.22,967.22,956.94,959.96,000,959.96
1995-12-06,975.78,977.28,963.28,967.07,000,967.07
1995-12-05,978.57,981.49,974.90,974.93,000,974.93
1995-12-04,970.67,978.85,970.67,977.92,000,977.92
1995-12-01,971.62,972.04,966.39,968.48,000,968.48
1995-11-30,964.69,971.47,963.47,971.19,000,971.19
1995-11-29,958.30,964.89,957.68,964.89,000,964.89
1995-11-28,945.84,956.32,943.51,956.29,000,956.29
1995-11-27,945.45,948.78,944.13,945.29,000,945.29
1995-11-24,937.54,943.31,937.54,943.29,000,943.29
1995-11-22,940.91,943.66,936.60,936.61,000,936.61
1995-11-21,945.20,945.20,934.10,939.19,000,939.19
1995-11-20,959.19,960.54,944.72,945.02,000,945.02
1995-11-17,956.81,957.74,954.03,957.73,000,957.73
1995-11-16,949.23,959.18,948.01,955.78,000,955.78
1995-11-15,951.25,952.45,944.40,949.74,000,949.74
1995-11-14,962.56,962.56,949.44,949.45,000,949.45
1995-11-13,968.73,970.79,965.00,965.51,000,965.51
1995-11-10,970.58,972.81,967.42,969.27,000,969.27
1995-11-09,965.07,970.95,965.07,970.86,000,970.86
1995-11-08,956.66,964.82,956.66,959.66,000,959.66
1995-11-07,968.82,968.82,952.29,955.92,000,955.92
1995-11-06,969.81,972.73,967.85,969.41,000,969.41
1995-11-03,960.86,969.93,960.86,969.93,000,969.93
1995-11-02,945.66,959.87,945.66,959.85,000,959.85
1995-11-01,941.91,945.06,940.48,944.99,000,944.99
1995-10-31,942.98,946.38,940.57,940.80,000,940.80
1995-10-30,934.77,941.58,934.77,941.01,000,941.01
1995-10-27,926.98,932.97,921.54,932.96,000,932.96
1995-10-26,936.06,936.51,920.46,927.68,000,927.68
1995-10-25,949.21,950.09,935.39,936.30,000,936.30
1995-10-24,950.77,952.68,947.64,948.97,000,948.97
1995-10-23,949.55,949.55,943.91,948.37,000,948.37
1995-10-20,957.56,958.67,949.28,951.13,000,951.13
1995-10-19,957.71,957.93,953.15,956.41,000,956.41
1995-10-18,959.42,963.68,956.18,958.30,000,958.30
1995-10-17,946.00,954.56,943.79,954.53,000,954.53
1995-10-16,946.40,947.57,943.16,944.13,000,944.13
1995-10-13,944.89,949.63,944.89,945.35,000,945.35
1995-10-12,931.19,941.61,931.19,941.59,000,941.59
1995-10-11,920.28,929.07,920.28,929.07,000,929.07
1995-10-10,915.10,916.64,895.41,915.46,000,915.46
1995-10-09,939.46,939.46,916.61,918.12,000,918.12
1995-10-06,945.65,950.46,941.83,942.47,000,942.47
1995-10-05,936.62,943.91,935.15,943.89,000,943.89
1995-10-04,953.08,953.08,936.49,936.82,000,936.82
1995-10-03,966.22,966.22,949.48,954.52,000,954.52
1995-10-02,975.15,979.21,965.46,966.32,000,966.32
1995-09-29,983.03,984.74,977.14,981.67,000,981.67
1995-09-28,966.63,982.31,966.63,982.28,000,982.28
1995-09-27,976.71,976.71,952.62,965.12,000,965.12
1995-09-26,986.48,989.37,978.44,978.47,000,978.47
1995-09-25,993.27,993.52,984.35,984.98,000,984.98
1995-09-22,998.13,998.13,990.34,993.53,000,993.53
1995-09-21,1002.51,1002.99,995.73,999.49,000,999.49
1995-09-20,998.97,1003.94,998.97,1003.31,000,1003.31
1995-09-19,988.75,997.84,988.33,997.15,000,997.15
1995-09-18,990.52,990.52,981.77,988.83,000,988.83
1995-09-15,1000.73,1000.73,988.30,989.70,000,989.70
1995-09-14,1000.72,1002.42,997.09,1001.62,000,1001.62
1995-09-13,998.40,1001.02,996.83,1000.08,000,1000.08
1995-09-12,998.74,1000.75,996.14,997.80,000,997.80
1995-09-11,994.23,999.14,993.80,997.76,000,997.76
1995-09-08,985.84,993.25,983.84,993.24,000,993.24
1995-09-07,983.57,986.67,983.51,984.83,000,984.83
1995-09-06,976.78,982.29,976.78,982.00,000,982.00
1995-09-05,963.81,975.11,963.81,975.11,000,975.11
1995-09-01,960.82,963.84,959.01,963.26,000,963.26
1995-08-31,954.43,961.04,954.18,960.80,000,960.80
1995-08-30,949.21,954.40,949.18,954.33,000,954.33
1995-08-29,954.76,954.92,938.61,947.52,000,947.52
1995-08-28,965.13,966.07,955.05,955.54,000,955.54
1995-08-25,965.16,966.26,963.69,964.43,000,964.43
1995-08-24,969.68,970.89,963.54,964.76,000,964.76
1995-08-23,966.35,969.68,966.27,969.68,000,969.68
1995-08-22,966.78,967.22,961.91,965.04,000,965.04
1995-08-21,972.14,974.57,963.44,965.98,000,965.98
1995-08-18,970.52,972.57,969.21,971.12,000,971.12
1995-08-17,965.84,968.61,964.11,968.30,000,968.30
1995-08-16,957.50,965.78,957.50,965.76,000,965.76
1995-08-15,954.54,956.05,948.71,952.59,000,952.59
1995-08-14,946.61,953.46,945.96,953.45,000,953.45
